"word","eng_level","count"
"thoughtful","B2",2762623
"calf","B1",2757705
"calf","C1",2757705
"dominate","B2",2754313
"boiling","B2",2751209
"abandon","B1",2747961
"islander","B2",2745637
"inference","B2",2743455
"rib","B2",2741585
"unhappy","A2",2736179
"certainty","B1",2735156
"successive","B2",2732616
"hitch","C2",2730000
"flap","B2",2725137
"ignorant","B2",2724458
"sorrow","B1",2722640
"canned","B1",2721212
"endurance","B2",2720719
"teaspoon","B2",2720378
"philosopher","B1",2718992
"woo","C1",2718146
"queer","B2",2717979
"guitarist","B1",2713559
"comma","B1",2711522
"conformity","C1",2710447
"insightful","C1",2709708
"supper","A2",2709558
"presenter","B2",2705776
"emulation","C2",2703342
"lengthy","B2",2703064
"inaccurate","B2",2700555
"explanatory","C1",2699888
"thrill","B2",2690034
"undoubtedly","B2",2688694
"shortlist","C1",2687706
"eclectic","C1",2686740
"reluctant","B2",2686458
"headphone","A2",2686393
"oath","B2",2684269
"pigeon","C1",2683567
"constrained","C2",2683009
"parrot","B1",2682859
"cheek","A2",2681029
"utterly","B2",2679629
"psychologist","A2",2678215
"kinetic","C2",2676623
"glimpse","B1",2674351
"verbatim","C2",2673628
"cardboard","B2",2671585
"exhausted","B1",2669693
"attain","B1",2668275
"calorie","C1",2667892
"farther","B1",2666579
"predictable","B2",2665444
"mosquito","B1",2664788
"corpse","C2",2662009
"lush","B2",2659754
"adhere","C2",2655276
"grilled","A2",2654595
"misty","B1",2651773
"grim","B2",2650255
"rewrite","B1",2648549
"toss","B1",2644752
"winding","B2",2642869
"pity","A2",2642047
"downward","B1",2641434
"superstar","A2",2641229
"aspire","B2",2638953
"groom","B1",2637912
"backpacking","B1",2637272
"accidentally","B1",2636203
"fixture","C1",2633227
"steadily","B1",2632187
"altar","B2",2627835
"salvage","C1",2627328
"cuff","B2",2625819
"massacre","B2",2620731
"undergo","B1",2620082
"panoramic","C1",2619902
"imperative","B2",2618155
"imperative","C1",2618155
"beg","A2",2616794
"ruler","A1",2615554
"seventy","A1",2611424
"troop","B2",2609404
"decomposition","B2",2608915
"supporter","B1",2605475
"conquest","B2",2602471
"assemble","B2",2600945
"whistle","B1",2599728
"whistle","B2",2599728
"concerto","C1",2593024
"adorable","B1",2592855
"ambition","A2",2592749
"timeless","B2",2588461
"ninety","A1",2587226
"flock","B1",2585098
"cornerstone","B2",2580946
"recycle","A2",2580318
"shave","B1",2580057
"furnish","B1",2577787
"rubbish","B1",2576642
"tornado","B1",2573937
"possessed","B2",2573290
"upstairs","B1",2573007
"upstairs","A2",2573007
"manipulate","B2",2570342
"faint","B1",2565744
"faint","B2",2565744
"collaborate","C1",2564383
"fierce","B2",2562384
"authenticity","C2",2562043
"resignation","B2",2560942
"converse","B2",2554939
"converse","C2",2554939
"gardener","B2",2553839
"stoke","C1",2552684
"tack","B2",2547602
"nowadays","A2",2547379
"sack","B2",2546938
"incumbent","C2",2541291
"temptation","B2",2536564
"predictive","B2",2534917
"paradox","B2",2534135
"compensate","B2",2529651
"kindness","B1",2524494
"politician","B1",2521169
"perceive","B2",2519370
"acoustics","C1",2517859
"voluntarily","C1",2517597
"grouping","B1",2513076
"firstly","B2",2506379
"bomber","B2",2505585
"suspicion","B1",2504621
"disadvantage","A2",2504267
"seaside","A2",2492674
"unbelievable","B1",2491299
"piracy","B2",2490728
"pineapple","B1",2487823
"peculiar","B1",2485776
"safeguard","B1",2484174
"safeguard","B2",2484174
"obsession","B2",2482377
"billiards","C1",2482114
"sincere","B2",2476939
"intentionally","B1",2476029
"blitz","C2",2476009
"nap","B1",2473014
"lava","B2",2471986
"scissors","A2",2471613
"sharply","B2",2470344
"rainy","A1",2469088
"vinegar","B2",2467712
"fisherman","A2",2464823
"misery","B1",2464795
"envy","A2",2464445
"envy","B2",2464445
"grievance","C2",2461503
"sentiment","C1",2460011
"divorced","B1",2454344
"diver","B1",2452406
"disappointment","B1",2452388
"interpersonal","B2",2451102
"traumatic","C1",2450877
"blaze","B2",2448412
"wreck","B2",2447935
"adversely","B2",2446151
"adversely","C2",2446151
"devastating","B1",2446064
"robbery","A2",2443257
"ape","B1",2433746
"gee","B1",2433166
"tycoon","C1",2432605
"dismiss","B2",2431006
"lawful","B1",2429707
"rash","B2",2428545
"diversion","B2",2426724
"overweight","A2",2426520
"boil","A2",2422265
"deliberate","B2",2422264
"deliberate","C2",2422264
"barley","B2",2420348
"potent","B2",2419930
"amusing","B1",2419640
"nerves","B2",2418478
"guidebook","A2",2415999
"chimney","B2",2415182
"risky","B2",2412508
"realism","C1",2410398
"disconnect","B2",2407528
"desperately","B2",2407133
"tulip","B2",2406691
"madame","B2",2406665
"remedial","C1",2406614
"vain","B1",2406302
"evacuation","B2",2399397
"owing","B1",2399321
"reinforce","B2",2394921
"emotionally","B1",2391987
"indoors","B1",2389570
"addicted","B2",2386786
"disappointing","A2",2386364
"eighty","A1",2385976
"obedience","B2",2384233
"plague","B2",2383845
"plague","C1",2383845
"brewery","B2",2383143
"rag","B2",2379816
"despair","B1",2379553
"absorb","B1",2378096
"ow","B2",2376433
"supernatural","B2",2374979
"overly","B2",2372522
"chunk","B2",2371231
"abstraction","C1",2366467
"softly","A2",2360826
"limb","B2",2359067
"cello","B2",2358848
"occupy","B1",2357306
"authoritative","B2",2355249
"immense","C1",2354605
"limp","B1",2351899
"tricky","B2",2350431
"imaginary","B1",2348396
"captive","B2",2342128
"kettle","B1",2341770
"baggage","B1",2340989
"dusty","B1",2339959
"humane","B2",2336128
"moonlight","B2",2334927
"affection","B1",2332707
"vicious","C1",2331876
"bookshelf","A2",2328590
"comb","A2",2327626
"comb","B2",2327626
"unreasonable","B2",2324841
"tense","B1",2320926
"devotion","B1",2319290
"invoke","B2",2318419
"paddle","B1",2316636
"paddle","C1",2316636
"chop","B2",2315541
"foolish","B1",2314452
"compose","B1",2311784
"comfortably","B2",2310081
"mover","B2",2309084
"rainforest","B1",2305867
"obituary","B2",2304274
"sleepy","A2",2303460
"aspirin","B1",2302297
"redundancy","C2",2299058
"roadside","B1",2298262
"skateboard","B2",2296744
"automate","C2",2296259
"flaw","B2",2288130
"angular","C2",2282356
"sneak","B2",2280877
"conquer","B1",2279399
"immortal","B2",2278011
"partisan","B2",2275007
"gratitude","B1",2274093
"impress","A2",2274015
"eminent","C2",2273923
"exceptionally","B2",2272954
"fashionable","B1",2268946
"testify","B2",2268094
"vitality","C1",2267737
"bothered","B2",2267322
"traverse","B2",2266937
"analogy","B2",2263449
"sponge","B1",2262717
"anticipation","B2",2261724
"enduring","B2",2261346
"ox","B2",2258722
"butcher","B1",2253885
"butcher","B2",2253885
"excursion","B2",2247674
"vortex","C2",2244809
"awe","B2",2241800
"awe","C1",2241800
"retrospective","C2",2239656
"cabbage","B1",2235882
"spectator","B1",2235338
"circumstance","B2",2235074
"sidewalk","B1",2231882
"curly","B1",2231026
"jealous","B1",2229501
"flick","C1",2226500
"extinction","B1",2221990
"unaware","B2",2221929
"swell","B1",2213445
"obstacle","B1",2213426
"irony","C1",2212193
"gesture","B1",2211952
"pronunciation","A2",2203941
"concession","B2",2202890
"gypsy","C1",2201227
"hemp","B2",2200098
"swimsuit","A2",2199038
"admire","A2",2196307
"suffix","B1",2192739
"wink","B2",2191452
"nod","B1",2188223
"nod","B2",2188223
"creamy","C1",2184127
"suppress","B2",2179050
"metaphor","B2",2174119
"mango","B2",2171900
"spur","B2",2171795
"polite","A2",2171161
"thigh","B2",2171107
"seventeen","A1",2168961
"gradual","B2",2166399
"embodiment","C2",2165658
"windy","A2",2162674
"chronology","C2",2161984
"mastery","B2",2161704
"thermometer","B2",2161420
"steer","B2",2159937
"spaghetti","A2",2158989
"outward","B1",2158902
"whisper","B1",2158715
"whisper","B2",2158715
"compromised","C1",2156859
"confession","B2",2156622
"leopard","B2",2153753
"absurd","B2",2148981
"tolerant","B2",2148096
"earring","A2",2146830
"furious","B2",2144253
"unsafe","B2",2142475
"mule","B1",2138641
"cessation","C1",2137188
"motive","B1",2136857
"acreage","C2",2136630
"sunflower","A2",2136497
"duel","B2",2136368
"audition","B2",2134610
"reinforcement","B2",2132508
"sympathetic","B2",2127529
"isolate","C1",2127204
"unconscious","B2",2126950
"faulty","B2",2125277
"breathtaking","B2",2124735
"pleasing","A2",2123373
"cyberspace","B2",2122840
"tenacious","C2",2122528
"waterfall","B1",2121717
"persecution","C1",2121168
"gaze","B2",2119763
"nostalgia","C2",2115900
"remarkably","B2",2115679
"stall","B1",2114252
"badminton","A2",2111283
"compliment","B1",2103716
"utter","B2",2096533
"utter","C2",2096533
"theirs","A2",2094103
"rehearsal","B2",2092470
"slab","C2",2091074
"ling","B2",2089684
"miserable","B1",2087452
"unsuccessful","B2",2087199
"decorate","B2",2087154
"pea","A2",2085825
"thankful","B1",2083939
"additive","C2",2081681
"professionalism","C1",2081396
"teamwork","B1",2078965
"deficient","C2",2078834
"worrying","B2",2077211
"outrageous","B2",2077025
"blackboard","A2",2075979
"hers","A1",2073030
"grin","B2",2072855
"meteorological","C2",2070017
"alcoholism","B2",2068409
"contempt","B2",2065319
"ineffective","B2",2063276
"culturally","B2",2059882
"chemist","B1",2059417
"evenly","B1",2059380
"erect","B2",2057313
"confront","B2",2056392
"electrode","C2",2054669
"baroque","C2",2050077
"mortar","B2",2046739
"posture","C1",2045913
"posture","C2",2045913
"wrench","C1",2044382
"thrilled","B2",2043399
"discomfort","B1",2041894
"scar","B2",2041756
"apology","B1",2041402
"pudding","B2",2040237
"checkpoint","B2",2040010
"dorm","B2",2037885
"needless","B2",2037409
"luckily","A2",2032217
"pneumonia","B2",2031182
"monastery","B2",2031139
"carton","B1",2028105
"ammonia","B2",2026351
"outlaw","B1",2025935
"dislike","A2",2025063
"dislike","B1",2025063
"interruption","B2",2024412
"madam","B2",2023575
"tights","A2",2023147
"soybean","B2",2022297
"tease","B1",2019275
"tease","B2",2019275
"motley","C1",2019182
"punish","B1",2016120
"stringent","C2",2014881
"awkward","B1",2013836
"diligence","B1",2012672
"diligence","C2",2012672
"stair","A2",2012524
"classy","C1",2010936
"injustice","C1",2010049
"ironing","B1",2009586
"slap","B2",2007220
"pedestal","C2",2006553
"paw","B2",2004599
"botany","B2",2003091
"dreamy","B2",2000147
"prescribe","B2",1998175
"sparkle","B1",1997295
"refrain","B2",1996424
"lastly","B2",1996311
"wander","A2",1996154
"relieved","B2",1995685
"firearm","B2",1995529
"crater","B2",1991071
"birthplace","B2",1989123
"bleed","B1",1989071
"understandable","B2",1986952
"ancestor","A2",1985344
"incur","B2",1984112
"peacock","C1",1981500
"imitation","B2",1978554
"hopeful","B1",1978152
"negatively","B2",1977538
"spinach","B1",1977356
"predecessor","C1",1976404
"predecessor","C2",1976404
"philanthropy","C2",1975441
"discard","C1",1974132
"mosque","A2",1969984
"terribly","B1",1969093
"earnest","B1",1968639
"climax","C1",1965596
"weave","B2",1965230
"pardon","A1",1963040
"pardon","B1",1963040
"skateboarding","A2",1962882
"outback","B2",1962517
"teller","B1",1962509
"quarry","C1",1960848
"helm","C2",1960083
"festive","B1",1959678
"insult","B2",1955836
"slack","C1",1954286
"pilgrim","A2",1952294
"ambiguous","B2",1951514
"instinct","B2",1950318
"gorge","B2",1950264
"righteousness","B2",1950164
"carrot","A2",1949964
"opaque","C2",1949046
"chew","B2",1946052
"prevail","B2",1945922
"correctness","B2",1941862
"implication","B2",1940990
"persuade","B1",1934952
"ashamed","B1",1932143
"gorilla","B1",1931906
"endure","B1",1931473
"screenplay","C1",1930533
"repetition","B2",1929109
"cafeteria","A2",1927924
"tumble","B1",1925795
"oversee","C1",1925750
"stare","B1",1925618
"contradiction","B2",1924222
"finely","B2",1922347
"tolerate","B2",1921707
"lest","B2",1920286
"adhesion","C2",1920249
"noticeable","B1",1919027
"smoker","B1",1918369
"benign","C1",1917931
"aisle","A2",1917319
"blur","B2",1916915
"evidently","B2",1916569
"unforgettable","A2",1916237
"tanned","B2",1915011
"cruelty","B2",1912399
"genuinely","B2",1911150
"souvenir","B1",1910326
"relativity","B2",1910212
"cucumber","B1",1909384
"seize","B1",1908868
"decisive","B2",1908846
"epoxy","C2",1908076
"sadness","B1",1906141
"dime","B2",1905297
"bogus","C2",1903710
"customary","C1",1902031
"cautious","B1",1901221
"secretly","B1",1898529
"magician","B1",1897388
"indulgence","C2",1897385
"motto","B1",1894147
"staple","C1",1893759
"craftsman","B2",1891788
"irritation","B2",1891655
"conservatory","C1",1890565
"nightclub","B2",1890300
"fictional","B2",1889711
"illegally","B1",1887757
"repertoire","B2",1885297
"explode","B2",1880264
"damp","B1",1877710
"rumble","C1",1876665
"motivate","B1",1875923
"formulate","C1",1875065
"blockbuster","C1",1873840
"windshield","B2",1873343
"pointless","B2",1869860
"selfish","B1",1867831
"boiled","A2",1864484
"unfamiliar","B2",1861916
"coincidence","B2",1860675
"muddy","B2",1860188
"raspberry","B1",1858023
"nuisance","B2",1855512
"latent","C1",1855269
"sparrow","B2",1853517
"brotherhood","B1",1852927
"sulphur","C2",1852248
"nephew","B1",1851122
"confess","B2",1851099
"chaotic","B2",1850672
"principally","C1",1850427
"transistor","B2",1850114
"myriad","C2",1848958
"sandal","B1",1848638
"naive","C1",1848489
"remembrance","B1",1847909
"disregard","B2",1846860
"foreman","B2",1845679
"conduit","C2",1845238
"dependable","B2",1845100
"apprenticeship","C1",1840066
"pint","B2",1825570
"rightly","B2",1822243
"persist","B2",1821030
"indispensable","B2",1820574
"indispensable","C1",1820574
"liar","B1",1819814
"slang","B2",1817718
"inherently","C1",1815659
"amazingly","B2",1814293
"plural","A2",1814292
"unpleasant","A2",1812541
"blindness","B2",1812018
"plaster","C1",1811197
"hearted","B1",1810871
"agility","C2",1810572
"agile","C2",1808955
"stray","C1",1807545
"runaway","B1",1807276
"jargon","C2",1804602
"kangaroo","B2",1804285
"elemental","B2",1804206
"predicate","B2",1802317
"greedy","A2",1801104
"supervise","B2",1799608
"silhouette","C1",1796610
"maestro","B2",1796104
"fiddle","C1",1794725
"reap","C1",1793273
"apostle","C2",1790768
"playful","A2",1790754
"underage","B1",1787414
"adjoining","C1",1784248
"greet","A1",1784219
"hardship","B1",1782871
"pollutant","B1",1781371
"weekday","A2",1779661
"intuition","C1",1778931
"unpredictable","B1",1775357
"lettuce","B1",1772273
"tidy","A2",1771735
"oppression","B1",1770635
"subordinate","C1",1768208
"articulate","B2",1767860
"articulate","C2",1767860
"ecstasy","B1",1767792
"ecstasy","C1",1767792
"sweetheart","A2",1767766
"businessman","A2",1765391
"disagreement","B1",1764697
"ironic","C2",1759846
"sew","A2",1756454
"conversely","B2",1755210
"commute","B2",1754751
"stimuli","C1",1754387
"witty","B2",1753886
"loosely","B2",1753674
"firefighter","B1",1751763
"preacher","C1",1751402
"compassionate","B2",1750131
"catastrophic","B2",1750033
"catastrophic","C2",1750033
"timeliness","B2",1747177
"repay","B1",1746487
"pandemic","B2",1745601
"await","B2",1745587
"forehead","B1",1740391
"maverick","C2",1738027
"intellect","C1",1737519
"pervasive","C2",1736906
"knowingly","B2",1734666
"amplification","C1",1734413
"deprivation","C1",1731701
"deprivation","C2",1731701
"glide","B1",1731344
"soar","B2",1729736
"slogan","B1",1726936
"vigorous","B2",1725085
"flee","B2",1724638
"biscuit","A1",1724569
"menace","C2",1722950
"classify","B1",1722440
"downstairs","B1",1722288
"downstairs","A2",1722288
"statesman","B2",1722161
"cheerful","B1",1722018
"blush","B1",1722003
"blush","B2",1722003
"leaflet","B2",1721894
"optimism","B2",1718844
"unusually","B1",1718464
"temper","B1",1717493
"temper","C2",1717493
"intravenous","B2",1717195
"stew","B2",1716385
"accumulate","B2",1715457
"mariner","C2",1714677
"hush","B2",1714301
"fragmentation","C1",1713949
"generosity","B2",1713113
"embarrassing","A2",1712216
"splinter","C2",1710719
"preferable","B2",1710276
"ironically","B2",1709792
"persuasion","B2",1709135
"adrenaline","C1",1708838
"meteorology","C2",1707620
"regain","B1",1706471
"applause","B1",1705835
"trait","B2",1705417
"picturesque","B2",1703451
"soak","B2",1700767
"plausible","C1",1697354
"creepy","B2",1697316
"narrator","B2",1696653
"nationalist","B1",1694902
"oneself","B1",1694392
"expressive","B2",1692880
"infect","B2",1692791
"synonym","B2",1691819
"facilitation","C1",1691730
"ballad","B2",1689145
"underline","A1",1686466
"underline","B1",1686466
"continual","B1",1685246
"outing","B2",1684303
"instruct","B2",1684125
"countrywide","B2",1681124
"batter","C1",1676822
"silently","A2",1676469
"impartial","B2",1676218
"punctuation","A2",1675694
"pallet","B2",1675416
"compress","B2",1673026
"tread","B2",1672572
"tread","C1",1672572
"zoology","C2",1672374
"unwilling","B2",1671798
"plunge","C1",1668493
"diffuse","C2",1665383
"boredom","B1",1665375
"helpless","B1",1664525
"coffin","B1",1662468
"otter","C1",1662335
"recess","C1",1661246
"resemble","B1",1659654
"discriminate","B2",1659114
"recharge","C1",1658759
"crocodile","B2",1658300
"coward","B2",1656677
"turbulence","B1",1654172
"yell","B1",1654034
"yell","B2",1654034
"ornamental","C1",1651866
"resign","B2",1651672
"dread","B2",1649823
"tactic","C2",1649523
"handwriting","B1",1649048
"contextual","C1",1648180
"contextual","C2",1648180
"accustomed","C1",1647188
"superficial","C1",1646666
"stab","B2",1645553
"alleviate","C1",1640342
"riddle","B2",1639366
"riddle","B1",1639366
"coastline","B2",1639278
"recession","B2",1637070
"needy","B2",1636137
"weary","B2",1632945
"solitary","C2",1632552
"snowy","A1",1631719
"everlasting","B2",1630054
"faction","C1",1629665
"microscopic","B2",1625493
"coherence","B2",1625467
"broccoli","B1",1625392
"orphan","A2",1624738
"orphan","C1",1624738
"graceful","B1",1622934
"annoyed","B1",1620937
"bureaucracy","B2",1620932
"meaningless","C1",1619312
"clam","B2",1619041
"negligible","C1",1617964
"apron","A1",1617357
"guts","B2",1617220
"tyranny","B2",1616527
"yummy","B2",1609762
"confinement","C1",1607573
"uncover","B1",1607309
"contested","C1",1607211
"coma","B2",1607183
"conserve","C1",1606807
"overlook","B2",1601141
